Item Code	Item Name	BarCode	Unit	Converter
265676	KLEEN Gel Rua Tay Huong Xoai 90ml/1Chai	265676	CHAI	1
265676	KLEEN Gel Rua Tay Huong Xoai 90ml/1Chai	8934662308445	CHAI	1
265684	PONDS Nuoc Tay Trang Than Hoat Tinh 100ml/1Chai	265684	CHAI	1
265684	PONDS Nuoc Tay Trang Than Hoat Tinh 100ml/1Chai	8999999549589	CHAI	1
265692	PONDS Nuoc Tay Trang Tinh Chat Sua 100ml/1Chai	265692	CHAI	1
265692	PONDS Nuoc Tay Trang Tinh Chat Sua 100ml/1Chai	8999999549602	CHAI	1
265707	PONDS Sua Rua Mat D.Trang NangTong 100g/1Tuyp	265707	TUYP	1
265707	PONDS Sua Rua Mat D.Trang NangTong 100g/1Tuyp	8851932404204	TUYP	1
265765	NEXCARE Mieng Dan Tri Mun Light 32pcs/1 Hop	265765	HOP	1
265765	NEXCARE Mieng Dan Tri Mun Light 32pcs/1 Hop	8806080049524	HOP	1
266012	CLEAR MEN Dau Goi 3in1 Mat Lanh 340g/1Chai	266012	CHAI	1
266012	CLEAR MEN Dau Goi 3in1 Mat Lanh 340g/1Chai	8934868142874	CHAI	1
266020	CLEAR MEN Dau Goi 3in1 Phong Do 340g/1Chai	266020	CHAI	1
266020	CLEAR MEN Dau Goi 3in1 Phong Do 340g/1Chai	8934868142898	CHAI	1
266054	CIF Kem Tay Bep Huong Chanh 690g/1 Chai	266054	CHAI	1
266054	CIF Kem Tay Bep Huong Chanh 690g/1 Chai	8934868143147	CHAI	1
266062	OMO Bot Giat Comfort Nong Nan Vang 720g/1 Goi	266062	GOI	1
266062	OMO Bot Giat Comfort Nong Nan Vang 720g/1 Goi	8934868135029	GOI	1
266062	OMO Bot Giat Comfort Nong Nan Vang 720g/1 Goi	8934868148982	GOI	1
266070	SUNLIGHT Nuoc Rua Chen Tra Xanh 750g/1 Chai	266070	CHAI	1
266070	SUNLIGHT Nuoc Rua Chen Tra Xanh 750g/1 Chai	8934868141464	CHAI	1
266070	SUNLIGHT Nuoc Rua Chen Tra Xanh 750g/1 Chai	8934868147350	CHAI	1
